Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_15-24_2587_Go1184_886.0.csv,5.183,-0.0036,0.24148719999999999,0.6671894026700329,0.0445,0.11320000000000001,0.7092338296358967,4.880551716161368,25.889537371202202,Go
Hybrid(Average)_15-24_2588_Go1185_887.0.csv,5.8684,0.0002,0.2685072,0.7075280878688021,0.053250000000000006,0.12597499999999998,0.7564334178101864,4.600165293268494,23.63103226283858,Go
Hybrid(Average)_15-24_2589_Hold1071_887.0.csv,5.8914,-0.0049,0.313686,0.7834587415963803,0.0585,0.13875,0.8435595407438647,4.154697731940269,18.783237206278027,Hold
Hybrid(Average)_15-24_2590_Hold1072_887.0.csv,6.7231,-0.002,0.3489084,0.9403470146692855,0.04625,0.10647499999999999,1.0025494137846773,3.9807625692323243,16.771513799155642,Hold
Hybrid(Average)_15-24_2591_Go1186_888.0.csv,5.8126,0.0008,0.28927390000000003,0.7737156620972362,0.0522,0.12005000000000002,0.8256613585907967,4.4474591571366116,21.383055695189753,Go
Hybrid(Average)_15-24_2592_Go1187_889.0.csv,5.7005,-0.003,0.2252265,0.6235089434886723,0.044649999999999995,0.120575,0.6626474292638582,5.063629715139783,28.093764552105487,Go
Hybrid(Average)_15-24_2593_Hold1073_889.0.csv,6.7046,-0.0004,0.39872979999999997,1.090249699499715,0.056,0.134725,1.1603625365634656,4.07871494830858,17.169995384550727,Hold
Hybrid(Average)_15-24_2594_Hold1074_889.0.csv,6.6271,-0.0049,0.3912683,1.0409370659556658,0.0477,0.11934999999999998,1.1115562549371938,3.8569325765544997,15.355926900158655,Hold
Hybrid(Average)_15-24_2595_Back256_888.0.csv,6.6769,-0.0036,3.0082043,3.076989521598593,1.33605,6.566025,4.3020564573294475,0.18974314899852335,-1.8713101899070488,Back
Hybrid(Average)_15-24_2596_Back257_887.0.csv,6.7202,-0.0081,3.4098641000000005,3.021226135565395,4.44145,6.563575,4.554761545386323,-0.07841971437782706,-1.872293978258803,Back
Hybrid(Average)_15-24_2597_Back258_886.0.csv,6.7537,-0.0062,5.9222681999999995,1.8995255114257659,6.6421,0.06272500000000036,6.219151839609642,-2.4947602665721345,4.555984052552109,Back
