Time,V,Depth,Label
651.9748,0.077,1001.8748748748748,1
651.975,0.0474,1001.875875875876,1
651.9752,0.0196,1001.8768768768768,1
651.9754,0.1009,1001.8778778778778,1
651.9756,0.0321,1001.8788788788788,1
651.9758,0.0544,1001.87987987988,1
651.976,0.0486,1001.8808808808808,1
651.9762,0.0321,1001.881881881882,1
651.9764,0.0114,1001.8828828828828,1
651.9766,0.0327,1001.883883883884,1
651.9768,0.0219,1001.8848848848849,1
651.977,0.0353,1001.8858858858858,1
651.9772,0.0553,1001.8868868868868,1
651.9774,0.0318,1001.887887887888,1
651.9776,0.0254,1001.8888888888888,1
651.9778,3.1629,1001.88988988989,1
651.978,0.23,1001.8908908908908,1
651.9782,0.0639,1001.891891891892,1
651.9784,0.0442,1001.8928928928927,1
651.9786,0.0232,1001.8938938938938,1
651.9788,0.2226,1001.894894894895,1
651.979,0.0305,1001.895895895896,1
651.9792,0.0471,1001.8968968968968,1
651.9794,0.0126,1001.897897897898,1
651.9796,0.0407,1001.8988988988988,1
651.9798,0.0885,1001.8998998999,1
651.98,0.0289,1001.9009009009008,1
651.9802,0.0012,1001.901901901902,1
651.9804,0.012,1001.902902902903,1
651.9806,0.0044,1001.903903903904,1
651.9808,0.0088,1001.9049049049048,1
651.981,2.2621,1001.905905905906,1
651.9812,0.02,1001.9069069069068,1
651.9814,0.0187,1001.907907907908,1
651.9816,0.026,1001.9089089089088,1
651.9818,0.0257,1001.90990990991,1
651.982,0.0072,1001.910910910911,1
651.9822,0.0028,1001.911911911912,1
651.9824,0.0044,1001.9129129129128,1
651.9826,0.0142,1001.913913913914,1
651.9828,0.019,1001.9149149149148,1
651.983,0.0104,1001.915915915916,1
651.9832,0.0024,1001.9169169169168,1
651.9834,0.0018,1001.917917917918,1
651.9836,0.0247,1001.918918918919,1
651.9838,0.0069,1001.91991991992,1
651.984,2.3045,1001.9209209209208,1
651.9842,0.013,1001.921921921922,1
651.9844,0.0063,1001.9229229229228,1
651.9846,0.0034,1001.923923923924,1
651.9848,0.0101,1001.9249249249248,1
651.985,0.0002,1001.925925925926,1
651.9852,0.0069,1001.926926926927,1
651.9854,0.0142,1001.927927927928,1
651.9856,0.0104,1001.9289289289288,1
651.9858,0.0142,1001.92992992993,1
651.986,0.02,1001.9309309309308,1
651.9862,0.0388,1001.931931931932,1
651.9864,0.0123,1001.9329329329328,1
651.9866,0.0337,1001.933933933934,1
651.9868,0.0136,1001.934934934935,1
651.987,0.0346,1001.935935935936,1
651.9872,0.2124,1001.936936936937,1
651.9874,0.0142,1001.937937937938,1
651.9876,0.0031,1001.9389389389388,1
651.9878,0.0126,1001.93993993994,1
651.988,0.0075,1001.9409409409408,1
651.9882,0.1783,1001.941941941942,1
651.9884,0.0515,1001.942942942943,1
651.9886,0.0018,1001.943943943944,1
651.9888,0.0085,1001.944944944945,1
651.989,0.0028,1001.945945945946,1
651.9892,0.0066,1001.9469469469468,1
651.9894,0.0091,1001.947947947948,1
651.9896,0.0187,1001.9489489489488,1
651.9898,0.0031,1001.94994994995,1
651.99,0.0005,1001.950950950951,1
651.9902,0.0149,1001.951951951952,1
651.9904,0.0391,1001.952952952953,1
651.9906,0.9431,1001.953953953954,1
651.9908,0.0216,1001.9549549549548,1
651.991,0.2386,1001.955955955956,1
651.9912,0.0356,1001.9569569569568,1
651.9914,0.0267,1001.957957957958,1
651.9916,0.0397,1001.958958958959,1
651.9918,0.0235,1001.95995995996,1
651.992,2.9619,1001.960960960961,1
651.9922,0.0075,1001.961961961962,1
651.9924,0.0047,1001.9629629629628,1
651.9926,0.0005,1001.963963963964,1
651.9928,0.0247,1001.964964964965,1
651.993,0.005,1001.965965965966,1
651.9932,0.0585,1001.966966966967,1
651.9934,0.0308,1001.967967967968,1
651.9936,0.0977,1001.968968968969,1
651.9938,0.2469,1001.96996996997,1
651.994,0.0216,1001.9709709709708,1
651.9942,0.0869,1001.971971971972,1
651.9944,0.0394,1001.972972972973,1
651.9946,0.0085,1001.973973973974,1
651.9948,0.0059,1001.974974974975,1
651.995,0.0098,1001.975975975976,1
651.9952,0.0279,1001.976976976977,1
651.9954,0.0149,1001.977977977978,1
651.9956,0.0585,1001.978978978979,1
651.9958,0.0012,1001.97997997998,1
651.996,0.0149,1001.980980980981,1
651.9962,0.0209,1001.981981981982,1
651.9964,0.0174,1001.982982982983,1
651.9966,0.0066,1001.983983983984,1
651.9968,0.0018,1001.984984984985,1
651.997,0.0187,1001.985985985986,1
651.9972,0.0149,1001.986986986987,1
651.9974,0.0308,1001.987987987988,1
651.9976,0.0222,1001.988988988989,1
651.9978,0.0292,1001.98998998999,1
651.998,0.0235,1001.990990990991,1
651.9982,0.0171,1001.991991991992,1
651.9984,0.0381,1001.992992992993,1
651.9986,-0.0043,1001.993993993994,1
651.9988,0.0047,1001.994994994995,1
651.999,0.1031,1001.995995995996,1
651.9992,0.0267,1001.996996996997,1
651.9994,4.1097,1001.997997997998,1
651.9996,0.0174,1001.998998998999,1
651.9998,0.0448,1002.0,1
652.0,0.0015,1002.0,0
652.0002,0.0397,1002.0,0
652.0004,0.0053,1002.0,0
652.0006,0.0117,1002.0,0
652.0008,0.0687,1002.0,0
652.001,0.0432,1002.0,0
652.0012,0.0063,1002.0,0
652.0014,0.0056,1002.0,0
652.0016,0.0161,1002.0,0
652.0018,0.0209,1002.0,0
652.002,0.0327,1002.0,0
652.0022,0.0738,1002.0,0
652.0024,0.1162,1002.0,0
652.0026,0.013,1002.0,0
652.0028,0.0232,1002.0,0
652.003,0.0474,1002.0,0
652.0032,0.0381,1002.0,0
652.0034,0.0949,1002.0,0
652.0036,0.0531,1002.0,0
652.0038,0.0171,1002.0,0
652.004,0.0502,1002.0,0
652.0042,0.041,1002.0,0
652.0044,0.0585,1002.0,0
652.0046,0.0388,1002.0,0
652.0048,0.0244,1002.0,0
652.005,0.034,1002.0,0
652.0052,0.042,1002.0,0
652.0054,0.026,1002.0,0
652.0056,0.013,1002.0,0
652.0058,0.0212,1002.0,0
652.006,0.0719,1002.0,0
652.0062,0.0289,1002.0,0
652.0064,0.048,1002.0,0
652.0066,0.0439,1002.0,0
652.0068,0.0404,1002.0,0
652.007,0.1478,1002.0,0
652.0072,0.0674,1002.0,0
652.0074,0.0432,1002.0,0
652.0076,0.0238,1002.0,0
652.0078,0.0152,1002.0,0
652.008,0.0104,1002.0,0
652.0082,0.0286,1002.0,0
652.0084,0.055,1002.0,0
652.0086,0.1774,1002.0,0
652.0088,0.0572,1002.0,0
652.009,0.2137,1002.0,0
652.0092,4.9303,1002.0,0
652.0094,0.1847,1002.0,0
652.0096,0.1133,1002.0,0
652.0098,0.2051,1002.0,0
652.01,0.2194,1002.0,0
652.0102,0.0805,1002.0,0
652.0104,0.0397,1002.0,0
652.0106,0.8775,1002.0,0
652.0108,0.1924,1002.0,0
652.011,0.0069,1002.0,0
652.0112,0.0053,1002.0,0
652.0114,0.0101,1002.0,0
652.0116,0.0142,1002.0,0
652.0118,0.0181,1002.0,0
652.012,0.0506,1002.0,0
652.0122,0.0439,1002.0,0
652.0124,0.0279,1002.0,0
652.0126,0.0563,1002.0,0
652.0128,-0.003,1002.0,0
652.013,0.005,1002.0,0
652.0132,2.3271,1002.0,0
652.0134,0.0117,1002.0,0
652.0136,-0.0004,1002.0,0
652.0138,0.0031,1002.0,0
652.014,0.0034,1002.0,0
652.0142,0.013,1002.0,0
652.0144,0.0126,1002.0,0
652.0146,0.0984,1002.0,0
652.0148,0.0263,1002.0,0
652.015,0.2341,1002.0,0
652.0152,0.2679,1002.0,0
652.0154,0.0251,1002.0,0
652.0156,0.0486,1002.0,0
652.0158,0.0203,1002.0,0
652.016,0.0263,1002.0,0
652.0162,0.288,1002.0,0
652.0164,0.1047,1002.0,0
652.0166,0.0541,1002.0,0
652.0168,0.0101,1002.0,0
652.017,0.0945,1002.0,0
652.0172,0.0126,1002.0,0
652.0174,-0.0007,1002.0,0
652.0176,0.0145,1002.0,0
652.0178,0.0429,1002.0,0
652.018,-0.0017,1002.0,0
652.0182,0.0114,1002.0,0
652.0184,0.1015,1002.0,0
652.0186,0.019,1002.0,0
652.0188,0.0053,1002.0,0
652.019,0.3469,1002.0,0
652.0192,0.0722,1002.0,0
652.0194,0.0365,1002.0,0
652.0196,0.0174,1002.0,0
652.0198,0.0072,1002.0,0
652.02,0.0216,1002.0,0
652.0202,0.0161,1002.0,0
652.0204,0.0059,1002.0,0
652.0206,0.0158,1002.0,0
652.0208,0.0378,1002.0,0
652.021,0.0697,1002.0,0
652.0212,0.1624,1002.0,0
652.0214,3.7133,1002.0,0
652.0216,0.0397,1002.0,0
652.0218,0.0082,1002.0,0
652.022,0.1382,1002.0,0
652.0222,0.1436,1002.0,0
652.0224,0.1242,1002.0,0
652.0226,0.8839,1002.0,0
652.0228,0.0177,1002.0,0
652.023,0.0228,1002.0,0
652.0232,0.7488,1002.0,0
652.0234,0.1321,1002.0,0
652.0236,0.0362,1002.0,0
652.0238,0.063,1002.0,0
652.024,3.4826,1002.0,0
652.0242,0.0898,1002.0,0
652.0244,0.0407,1002.0,0
652.0246,0.0356,1002.0,0
652.0248,0.0193,1002.0,0
652.025,0.0244,1002.0,0
652.0252,0.0445,1002.0,0
652.0254,5.5045,1002.0,0
652.0256,0.062,1002.0,0
652.0258,0.0375,1002.0,0
652.026,3.0616,1002.0,0
652.0262,0.0423,1002.0,0
652.0264,0.0222,1002.0,0
652.0266,0.0557,1002.0,0
652.0268,1.0238,1002.0,0
652.027,3.5833,1002.0,0
652.0272,0.0735,1002.0,0
652.0274,0.078,1002.0,0
652.0276,0.0917,1002.0,0
652.0278,1.8902,1002.0,0
652.028,0.0831,1002.0,0
652.0282,0.0225,1002.0,0
652.0284,0.013,1002.0,0
652.0286,1.4973,1002.0,0
652.0288,0.0576,1002.0,0
652.029,0.0308,1002.0,0
652.0292,0.0346,1002.0,0
652.0294,0.0193,1002.0,0
652.0296,0.0365,1002.0,0
652.0298,0.0133,1002.0,0
652.03,0.0241,1002.0,0
652.0302,0.0219,1002.0,0
652.0304,0.0267,1002.0,0
652.0306,0.0279,1002.0,0
652.0308,0.026,1002.0,0
652.031,0.0318,1002.0,0
652.0312,0.0276,1002.0,0
652.0314,0.4543,1002.0,0
652.0316,0.0394,1002.0,0
652.0318,0.0302,1002.0,0
652.032,0.1226,1002.0,0
652.0322,0.1302,1002.0,0
652.0324,0.0384,1002.0,0
652.0326,0.0397,1002.0,0
652.0328,0.0372,1002.0,0
652.033,0.027,1002.0,0
652.0332,0.0866,1002.0,0
652.0334,0.0569,1002.0,0
652.0336,0.0257,1002.0,0
652.0338,0.04,1002.0,0
652.034,0.042,1002.0,0
652.0342,0.0413,1002.0,0
652.0344,1.206,1002.0,0
652.0346,0.0837,1002.0,0
652.0348,0.0155,1002.0,0
652.035,0.0107,1002.0,0
652.0352,0.0184,1002.0,0
652.0354,1.336,1002.0,0
652.0356,0.0439,1002.0,0
652.0358,0.0059,1002.0,0
652.036,0.0161,1002.0,0
652.0362,0.012,1002.0,0
652.0364,0.0133,1002.0,0
652.0366,0.0174,1002.0,0
652.0368,0.026,1002.0,0
652.037,0.0114,1002.0,0
652.0372,0.3186,1002.0,0
652.0374,0.9948,1002.0,0
652.0376,0.1889,1002.0,0
652.0378,0.0681,1002.0,0
652.038,0.6608,1002.0,0
652.0382,0.0831,1002.0,0
652.0384,0.0384,1002.0,0
652.0386,0.2408,1002.0,0
652.0388,0.0579,1002.0,0
652.039,0.0251,1002.0,0
652.0392,0.0152,1002.0,0
652.0394,0.0362,1002.0,0
652.0396,3.2369,1002.0,0
652.0398,0.013,1002.0,0
652.04,-0.0014,1002.0,0
652.0402,0.013,1002.0,0
652.0404,0.0267,1002.0,0
652.0406,0.222,1002.0,0
652.0408,4.6887,1002.0,0
652.041,0.1844,1002.0,0
652.0412,0.5445,1002.0,0
652.0414,0.0362,1002.0,0
652.0416,0.0193,1002.0,0
652.0418,0.0161,1002.0,0
652.042,2.9577,1002.0,0
652.0422,0.2258,1002.0,0
652.0424,0.3928,1002.0,0
652.0426,0.2038,1002.0,0
652.0428,0.0302,1002.0,0
652.043,0.0327,1002.0,0
652.0432,0.0276,1002.0,0
652.0434,0.0588,1002.0,0
652.0436,0.0104,1002.0,0
652.0438,0.0247,1002.0,0
652.044,0.0155,1002.0,0
652.0442,0.0244,1002.0,0
652.0444,0.0541,1002.0,0
652.0446,0.2418,1002.0,0
652.0448,0.1388,1002.0,0
652.045,0.0579,1002.0,0
652.0452,0.0209,1002.0,0
652.0454,0.0311,1002.0,0
652.0456,0.0251,1002.0,0
652.0458,0.0279,1002.0,0
652.046,0.0091,1002.0,0
652.0462,0.3221,1002.0,0
652.0464,0.084,1002.0,0
652.0466,0.0493,1002.0,0
652.0468,0.1178,1002.0,0
652.047,0.0697,1002.0,0
652.0472,0.4801,1002.0,0
652.0474,0.3217,1002.0,0
652.0476,0.1783,1002.0,0
652.0478,0.1178,1002.0,0
652.048,0.0818,1002.0,0
652.0482,0.0875,1002.0,0
652.0484,0.1172,1002.0,0
652.0486,0.0528,1002.0,0
652.0488,0.071,1002.0,0
652.049,0.2727,1002.0,0
652.0492,0.4148,1002.0,0
652.0494,3.871,1002.0,0
652.0496,0.1,1002.0,0
652.0498,0.4629,1002.0,0
652.05,0.1188,1002.0,0
652.0502,0.0547,1002.0,0
652.0504,0.0413,1002.0,0
652.0506,0.0298,1002.0,0
652.0508,0.07,1002.0,0
652.051,0.0161,1002.0,0
652.0512,0.0247,1002.0,0
652.0514,0.0515,1002.0,0
652.0516,0.034,1002.0,0
652.0518,0.0244,1002.0,0
652.052,0.0378,1002.0,0
652.0522,0.0308,1002.0,0
652.0524,0.0512,1002.0,0
652.0526,0.0305,1002.0,0
652.0528,0.0878,1002.0,0
652.053,0.0101,1002.0,0
652.0532,0.3042,1002.0,0
652.0534,2.9067,1002.0,0
652.0536,0.4591,1002.0,0
652.0538,0.2787,1002.0,0
652.054,0.2555,1002.0,0
652.0542,0.1525,1002.0,0
652.0544,0.0786,1002.0,0
652.0546,2.0183,1002.0,0
652.0548,0.0878,1002.0,0
652.055,0.0423,1002.0,0
652.0552,0.0423,1002.0,0
652.0554,0.0165,1002.0,0
652.0556,0.013,1002.0,0
652.0558,0.0171,1002.0,0
652.056,0.0384,1002.0,0
652.0562,0.0257,1002.0,0
652.0564,0.6477,1002.0,0
652.0566,0.1044,1002.0,0
652.0568,0.0219,1002.0,0
652.057,0.5996,1002.0,0
652.0572,0.0244,1002.0,0
652.0574,0.0053,1002.0,0
652.0576,0.0123,1002.0,0
652.0578,0.0044,1002.0,0
652.058,0.0104,1002.0,0
652.0582,0.2057,1002.0,0
652.0584,0.0222,1002.0,0
652.0586,0.0171,1002.0,0
652.0588,0.2532,1002.0,0
652.059,0.0732,1002.0,0
652.0592,0.0547,1002.0,0
652.0594,0.0665,1002.0,0
652.0596,0.0687,1002.0,0
652.0598,0.0359,1002.0,0
652.06,0.1038,1002.0,0
652.0602,0.1624,1002.0,0
652.0604,0.0442,1002.0,0
652.0606,0.0633,1002.0,0
652.0608,0.033,1002.0,0
652.061,0.0384,1002.0,0
652.0612,0.222,1002.0,0
652.0614,0.2653,1002.0,0
652.0616,0.1321,1002.0,0
652.0618,0.0413,1002.0,0
652.062,0.0598,1002.0,0
652.0622,0.15,1002.0,0
652.0624,0.0327,1002.0,0
652.0626,0.9638,1002.0,0
652.0628,0.0384,1002.0,0
652.063,0.034,1002.0,0
652.0632,0.0381,1002.0,0
652.0634,0.127,1002.0,0
652.0636,0.2207,1002.0,0
652.0638,0.0471,1002.0,0
652.064,0.0394,1002.0,0
652.0642,0.0063,1002.0,0
652.0644,0.0047,1002.0,0
652.0646,0.0149,1002.0,0
652.0648,0.0232,1002.0,0
652.065,0.0254,1002.0,0
652.0652,0.0298,1002.0,0
652.0654,0.0384,1002.0,0
652.0656,1.7376,1002.0,0
652.0658,0.2641,1002.0,0
652.066,0.3673,1002.0,0
652.0662,0.0343,1002.0,0
652.0664,0.0337,1002.0,0
652.0666,0.0353,1002.0,0
652.0668,0.3208,1002.0,0
652.067,0.1203,1002.0,0
652.0672,0.0286,1002.0,0
652.0674,0.2494,1002.0,0
652.0676,3.4593,1002.0,0
652.0678,0.0241,1002.0,0
652.068,0.042,1002.0,0
652.0682,0.0117,1002.0,0
652.0684,0.0114,1002.0,0
652.0686,5.6654,1002.0,0
652.0688,0.171,1002.0,0
652.069,0.0923,1002.0,0
652.0692,0.0697,1002.0,0
652.0694,0.098,1002.0,0
652.0696,0.7672,1002.0,0
652.0698,0.0378,1002.0,0
652.07,0.0649,1002.0,0
652.0702,0.0741,1002.0,0
652.0704,0.077,1002.0,0
652.0706,0.0783,1002.0,0
652.0708,0.2335,1002.0,0
652.071,0.4769,1002.0,0
652.0712,0.0369,1002.0,0
652.0714,0.0547,1002.0,0
652.0716,0.0416,1002.0,0
652.0718,0.2169,1002.0,0
652.072,0.0308,1002.0,0
652.0722,0.0397,1002.0,0
652.0724,0.2105,1002.0,0
652.0726,0.0181,1002.0,0
652.0728,0.0257,1002.0,0
652.073,0.0002,1002.0,0
652.0732,-0.0065,1002.0,0
652.0734,-0.0004,1002.0,0
652.0736,0.0024,1002.0,0
652.0738,0.0098,1002.0,0
652.074,0.0079,1002.0,0
652.0742,0.3064,1002.0,0
652.0744,0.1701,1002.0,0
652.0746,0.0614,1002.0,0
652.0748,0.0566,1002.0,0
652.075,0.0611,1002.0,0
652.0752,0.0824,1002.0,0
652.0754,0.063,1002.0,0
652.0756,0.0678,1002.0,0
652.0758,0.0435,1002.0,0
652.076,0.0745,1002.0,0
652.0762,0.0445,1002.0,0
652.0764,2.4565,1002.0,0
652.0766,0.1697,1002.0,0
652.0768,0.3778,1002.0,0
652.077,2.1416,1002.0,0
652.0772,0.2064,1002.0,0
652.0774,0.1538,1002.0,0
652.0776,0.1436,1002.0,0
652.0778,0.1873,1002.0,0
652.078,4.0938,1002.0,0
652.0782,0.1239,1002.0,0
652.0784,2.0578,1002.0,0
652.0786,0.4776,1002.0,0
652.0788,0.0506,1002.0,0
652.079,0.2271,1002.0,0
652.0792,0.0869,1002.0,0
652.0794,0.0467,1002.0,0
652.0796,0.0267,1002.0,0
652.0798,0.0206,1002.0,0
652.08,0.0142,1002.0,0
652.0802,0.6267,1002.0,0
652.0804,0.2889,1002.0,0
652.0806,0.2325,1002.0,0
652.0808,0.1019,1002.0,0
652.081,0.2892,1002.0,0
652.0812,0.0388,1002.0,0
652.0814,0.034,1002.0,0
652.0816,0.0378,1002.0,0
652.0818,0.0582,1002.0,0
652.082,0.1092,1002.0,0
652.0822,0.1694,1002.0,0
652.0824,0.0706,1002.0,0
652.0826,0.0219,1002.0,0
652.0828,0.0767,1002.0,0
652.083,0.0133,1002.0,0
652.0832,0.0668,1002.0,0
652.0834,0.0059,1002.0,0
652.0836,0.0496,1002.0,0
652.0838,0.0059,1002.0,0
652.084,0.0053,1002.0,0
652.0842,0.0168,1002.0,0
652.0844,0.0196,1002.0,0
652.0846,0.0193,1002.0,0
652.0848,0.0088,1002.0,0
652.085,0.0241,1002.0,0
652.0852,0.0678,1002.0,0
652.0854,0.0553,1002.0,0
652.0856,0.034,1002.0,0
652.0858,0.0582,1002.0,0
652.086,0.0232,1002.0,0
652.0862,0.0474,1002.0,0
652.0864,0.0142,1002.0,0
652.0866,0.0095,1002.0,0
652.0868,0.0203,1002.0,0
652.087,0.6739,1002.0,0
652.0872,0.1669,1002.0,0
652.0874,0.4221,1002.0,0
652.0876,0.078,1002.0,0
652.0878,0.0066,1002.0,0
652.088,0.1474,1002.0,0
652.0882,0.0123,1002.0,0
652.0884,0.0085,1002.0,0
652.0886,0.0177,1002.0,0
652.0888,0.0136,1002.0,0
652.089,0.0104,1002.0,0
652.0892,0.0324,1002.0,0
652.0894,0.0276,1002.0,0
652.0896,0.0241,1002.0,0
652.0898,0.056,1002.0,0
652.09,0.04,1002.0,0
652.0902,2.6642,1002.0,0
652.0904,0.2876,1002.0,0
652.0906,0.4288,1002.0,0
652.0908,3.4615,1002.0,0
652.091,0.0276,1002.0,0
652.0912,0.0557,1002.0,0
652.0914,0.0773,1002.0,0
652.0916,0.0059,1002.0,0
652.0918,0.0302,1002.0,0
652.092,0.049,1002.0,0
652.0922,0.0684,1002.0,0
652.0924,0.1506,1002.0,0
652.0926,0.0365,1002.0,0
652.0928,0.0776,1002.0,0
652.093,0.0592,1002.0,0
652.0932,0.1175,1002.0,0
652.0934,0.091,1002.0,0
652.0936,0.0649,1002.0,0
652.0938,0.0308,1002.0,0
652.094,0.0537,1002.0,0
652.0942,0.0429,1002.0,0
652.0944,0.1965,1002.0,0
652.0946,1.7038,1002.0,0
652.0948,0.0445,1002.0,0
652.095,0.0279,1002.0,0
652.0952,1.8335,1002.0,0
652.0954,0.1156,1002.0,0
652.0956,0.019,1002.0,0
652.0958,0.0397,1002.0,0
652.096,0.0161,1002.0,0
652.0962,4.7916,1002.0,0
652.0964,0.0152,1002.0,0
652.0966,0.0184,1002.0,0
652.0968,4.0036,1002.0,0
652.097,0.0646,1002.0,0
652.0972,0.221,1002.0,0
652.0974,0.1535,1002.0,0
652.0976,0.0394,1002.0,0
652.0978,0.0375,1002.0,0
652.098,0.0133,1002.0,0
652.0982,0.0228,1002.0,0
652.0984,0.0397,1002.0,0
652.0986,0.0337,1002.0,0
652.0988,0.1847,1002.0,0
652.099,0.178,1002.0,0
652.0992,0.0878,1002.0,0
652.0994,0.0847,1002.0,0
652.0996,0.1525,1002.0,0
652.0998,0.135,1002.0,0
652.1,0.0993,1002.0,0
652.1002,0.034,1002.0,0
652.1004,0.0126,1002.0,0
652.1006,0.0308,1002.0,0
652.1008,0.0219,1002.0,0
652.101,0.0283,1002.0,0
652.1012,0.9916,1002.0,0
652.1014,0.0439,1002.0,0
652.1016,0.0181,1002.0,0
652.1018,0.013,1002.0,0
652.102,0.011,1002.0,0
652.1022,0.027,1002.0,0
652.1024,0.0181,1002.0,0
652.1026,0.237,1002.0,0
652.1028,0.092,1002.0,0
652.103,0.0627,1002.0,0
652.1032,0.0435,1002.0,0
652.1034,0.0697,1002.0,0
652.1036,0.6691,1002.0,0
652.1038,0.012,1002.0,0
652.104,0.02,1002.0,0
652.1042,0.1433,1002.0,0
652.1044,0.0158,1002.0,0
652.1046,0.048,1002.0,0
652.1048,0.0327,1002.0,0
652.105,0.0232,1002.0,0
652.1052,1.9785,1002.0,0
652.1054,4.2566,1002.0,0
652.1056,4.4408,1002.0,0
652.1058,2.7041,1002.0,0
652.106,0.8934,1002.0,0
652.1062,1.2691,1002.0,0
652.1064,0.019,1002.0,0
652.1066,0.0117,1002.0,0
652.1068,0.0474,1002.0,0
652.107,0.027,1002.0,0
652.1072,0.0254,1002.0,0
652.1074,1.1455,1002.0,0
652.1076,0.3182,1002.0,0
652.1078,4.1932,1002.0,0
652.108,0.0375,1002.0,0
652.1082,2.6856,1002.0,0
652.1084,0.055,1002.0,0
652.1086,4.5409,1002.0,0
652.1088,0.0933,1002.0,0
652.109,0.0582,1002.0,0
652.1092,0.0413,1002.0,0
652.1094,0.0142,1002.0,0
652.1096,0.0289,1002.0,0
652.1098,0.0203,1002.0,0
652.11,2.6317,1002.0,0
652.1102,0.2484,1002.0,0
652.1104,4.7279,1002.0,0
652.1106,0.0572,1002.0,0
652.1108,3.2047,1002.0,0
652.111,0.1337,1002.0,0
652.1112,0.0518,1002.0,0
652.1114,0.0263,1002.0,0
652.1116,0.0286,1002.0,0
652.1118,0.0145,1002.0,0
652.112,0.0091,1002.0,0
652.1122,0.0276,1002.0,0
652.1124,0.0123,1002.0,0
652.1126,0.0193,1002.0,0
652.1128,0.0101,1002.0,0
652.113,0.0232,1002.0,0
652.1132,0.0142,1002.0,0
652.1134,0.0212,1002.0,0
652.1136,0.0302,1002.0,0
652.1138,0.0241,1002.0,0
652.114,0.0286,1002.0,0
652.1142,0.0247,1002.0,0
652.1144,0.0343,1002.0,0
652.1146,0.0333,1002.0,0
652.1148,0.4116,1002.0,0
652.115,0.0802,1002.0,0
652.1152,0.1889,1002.0,0
652.1154,0.0859,1002.0,0
652.1156,0.0636,1002.0,0
652.1158,0.1379,1002.0,0
652.116,0.0617,1002.0,0
652.1162,0.1028,1002.0,0
652.1164,0.0636,1002.0,0
652.1166,0.0263,1002.0,0
652.1168,0.048,1002.0,0
652.117,0.2462,1002.0,0
652.1172,0.0697,1002.0,0
652.1174,0.0066,1002.0,0
652.1176,0.1691,1002.0,0
652.1178,1.1895,1002.0,0
652.118,0.1417,1002.0,0
652.1182,0.0407,1002.0,0
652.1184,0.0604,1002.0,0
652.1186,0.0569,1002.0,0
652.1188,0.0725,1002.0,0
652.119,0.874,1002.0,0
652.1192,0.1707,1002.0,0
652.1194,1.2876,1002.0,0
652.1196,0.1564,1002.0,0
652.1198,0.0512,1002.0,0
652.12,0.0321,1002.0,0
652.1202,0.0435,1002.0,0
652.1204,0.0413,1002.0,0
652.1206,0.0627,1002.0,0
652.1208,4.7075,1002.0,0
652.121,0.0687,1002.0,0
652.1212,0.0165,1002.0,0
652.1214,0.042,1002.0,0
652.1216,0.0286,1002.0,0
652.1218,0.0206,1002.0,0
652.122,0.0104,1002.0,0
652.1222,0.0091,1002.0,0
652.1224,6.6064,1002.0,0
652.1226,6.5727,1002.0,0
652.1228,6.5959,1002.0,0
652.123,6.5946,1002.0,0
652.1232,6.5685,1002.0,0
652.1234,6.5386,1002.0,0
652.1236,6.5497,1002.0,0
652.1238,6.6029,1002.0,0
652.124,6.609,1002.0,0
652.1242,6.6013,1002.0,0
652.1244,0.004,1002.0,0
652.1246,0.0152,1002.0,0
652.1248,0.0024,1002.0,0
652.125,-0.0004,1002.0,0
652.1252,0.0219,1002.0,0
652.1254,0.0075,1002.0,0
652.1256,0.0069,1002.0,0
652.1258,0.0101,1002.0,0
652.126,0.0072,1002.0,0
652.1262,0.005,1002.0,0
652.1264,0.0018,1002.0,0
652.1266,0.3491,1002.0,0
652.1268,0.0059,1002.0,0
652.127,0.0168,1002.0,0
652.1272,2.5151,1002.0,0
652.1274,0.0391,1002.0,0
652.1276,0.0174,1002.0,0
652.1278,0.0145,1002.0,0
652.128,0.0474,1002.0,0
652.1282,0.1955,1002.0,0
652.1284,3.1696,1002.0,0
652.1286,0.0729,1002.0,0
652.1288,0.049,1002.0,0
652.129,0.0308,1002.0,0
652.1292,0.019,1002.0,0
652.1294,0.0152,1002.0,0
652.1296,0.0397,1002.0,0
652.1298,0.1605,1002.0,0
652.13,0.0232,1002.0,0
652.1302,0.0066,1002.0,0
652.1304,0.1191,1002.0,0
652.1306,0.0544,1002.0,0
652.1308,0.0254,1002.0,0
652.131,0.0327,1002.0,0
652.1312,0.1882,1002.0,0
652.1314,0.0725,1002.0,0
652.1316,0.0394,1002.0,0
652.1318,0.0075,1002.0,0
652.132,0.0212,1002.0,0
652.1322,0.041,1002.0,0
652.1324,0.0206,1002.0,0
652.1326,0.0289,1002.0,0
652.1328,0.0244,1002.0,0
652.133,0.0117,1002.0,0
652.1332,0.0232,1002.0,0
652.1334,0.0314,1002.0,0
652.1336,0.1009,1002.0,0
652.1338,0.0687,1002.0,0
652.134,0.1251,1002.0,0
652.1342,0.0993,1002.0,0
652.1344,0.019,1002.0,0
652.1346,0.8118,1002.0,0
652.1348,0.1697,1002.0,0
652.135,0.092,1002.0,0
652.1352,2.7114,1002.0,0
652.1354,0.0643,1002.0,0
652.1356,3.1413,1002.0,0
652.1358,2.4351,1002.0,0
652.136,0.0563,1002.0,0
652.1362,0.0318,1002.0,0
652.1364,0.0537,1002.0,0
652.1366,0.0289,1002.0,0
652.1368,2.2583,1002.0,0
652.137,0.0471,1002.0,0
