Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_23-29_1145_Hold544_518.0.csv,7.0232,-0.0027,0.3404811,1.0336005174836806,0.0375,0.079925,1.0877449513419954,4.330936731747422,19.616510779416654,Hold
Hybrid(Average)_23-29_1146_Hold545_518.0.csv,6.8269,-0.0049,0.5767579,1.3985299143382273,0.048,0.11055000000000001,1.5121440773253059,2.922550793003025,7.784715588896237,Hold
Hybrid(Average)_23-29_1147_Hold546_518.0.csv,6.7476,0.0015,0.33394349999999995,0.912861196021033,0.0557,0.087375,0.9715968859717491,4.227805098590025,19.420182992791236,Hold
Hybrid(Average)_23-29_1148_Go560_519.0.csv,6.3047,-0.0052,0.1449173,0.5408328236838846,0.0346,0.058449999999999995,0.5596504863483994,7.3859280176295234,64.0595148226974,Go
Hybrid(Average)_23-29_1149_Go561_520.0.csv,6.8027,-0.0074,0.1571067,0.5959158758383486,0.0254,0.040875,0.6159895539130513,6.556040229932983,50.56189772223734,Go
Hybrid(Average)_23-29_1150_Hold547_520.0.csv,7.1329,-0.0183,0.3182631,1.0236298208133878,0.0362,0.063475,1.0714763613211447,4.398909346198504,20.107805461431862,Hold
Hybrid(Average)_23-29_1151_Hold548_520.0.csv,7.0695,-0.0046,0.511839,1.25554745624125,0.0555,0.127075,1.35528675097929,3.228226718968032,10.211826809242833,Hold
Hybrid(Average)_23-29_1152_Go562_521.0.csv,7.1905,-0.0058,0.2446036,0.7882127886981455,0.0499,0.068675,0.8249175970968252,5.436939514483641,32.476527294262745,Go
Hybrid(Average)_23-29_1153_Go563_522.0.csv,6.6424,-0.0106,0.1956073,0.7695826151221247,0.0257,0.0475,0.7936796330447191,5.912363454181921,37.07369348493055,Go
Hybrid(Average)_23-29_1154_Hold549_522.0.csv,7.261,-0.0052,0.4645805,1.3067292773233343,0.0359,0.07935,1.386242729030526,3.5149335722350106,11.774731364117395,Hold
Hybrid(Average)_23-29_1155_Hold550_522.0.csv,7.0809,0.0012,0.6914259,1.5220480119068978,0.07335,0.23687499999999997,1.6710425774318258,2.7774620695525765,6.910123114786579,Hold
Hybrid(Average)_23-29_1156_Go564_523.0.csv,7.3515,-0.0087,0.2364373,0.8552523519782183,0.0445,0.06372499999999999,0.8869203604664851,5.766326869542754,35.46037192220721,Go
Hybrid(Average)_23-29_1157_Go565_524.0.csv,6.7807,-0.0004,0.28157039999999994,0.8831546760027859,0.0439,0.064175,0.9265333829495838,4.66338229955189,23.06084058986622,Go
Hybrid(Average)_23-29_1158_Hold551_524.0.csv,6.7976,-0.0062,0.7336377,1.8336488138684874,0.04725,0.100075,1.974114986390104,2.6666730283069033,5.550638760494817,Hold
Hybrid(Average)_23-29_1159_Hold552_524.0.csv,7.3253,-0.0023,0.42457079999999997,1.156342263266883,0.0512,0.09265000000000001,1.2312800926677894,3.721479975915249,13.955381930232074,Hold
Hybrid(Average)_23-29_1160_Hold553_524.0.csv,7.1491,-0.0081,0.32931720000000003,0.9705206829120748,0.0504,0.081275,1.0244111985818976,4.399439088548781,20.45681985515321,Hold
Hybrid(Average)_23-29_1161_Go566_525.0.csv,6.6988,-0.0081,0.1629192,0.6311195086079224,0.0314,0.05405000000000001,0.6515030222800199,6.930136756375716,53.668464364657375,Go
Hybrid(Average)_23-29_1162_Go567_526.0.csv,7.1431,-0.0062,0.1396316,0.6532526001027328,0.01855,0.0414,0.6676894519909686,7.4901362216775444,61.92778691301341,Go
Hybrid(Average)_23-29_1163_Hold554_526.0.csv,7.594,-0.0033,0.6975329,1.781835368137791,0.0404,0.10167499999999999,1.9126720807420179,2.818396639618873,6.486207791426837,Hold
Hybrid(Average)_23-29_1164_Hold555_526.0.csv,7.123,-0.0023,0.4824395,1.2506290080377536,0.0496,0.10299999999999998,1.3398719020824341,3.336568931058535,10.870965962296737,Hold
Hybrid(Average)_23-29_1165_Hold556_526.0.csv,7.2393,0.0002,0.32850480000000004,0.947013897373623,0.0547,0.08395,1.0019250920702605,4.302259988900513,19.565637137641076,Hold
Hybrid(Average)_23-29_1166_Go568_527.0.csv,7.065,-0.0062,0.1566189,0.5795964968423652,0.037349999999999994,0.059975000000000014,0.6001046966071837,7.165752268351564,60.77725083407267,Go
Hybrid(Average)_23-29_1167_Go569_528.0.csv,7.1281,-0.0078,0.175999,0.6763422218818667,0.0283,0.0468,0.6985391973969678,6.249193204430003,43.19689348560793,Go
Hybrid(Average)_23-29_1168_Hold557_528.0.csv,7.1035,-0.0078,0.3459250000000001,1.0591825472331782,0.0353,0.05349999999999999,1.1137369107289208,4.197531395814089,18.186085352871753,Hold
Hybrid(Average)_23-29_1169_Hold558_528.0.csv,7.3524,0.0015,0.6357252,1.3936982355721044,0.06634999999999999,0.18627500000000002,1.5312083159975327,2.7482210310163784,6.889034469576689,Hold
Hybrid(Average)_23-29_1170_Hold559_528.0.csv,6.9203,-0.0027,0.30990809999999996,0.9004763638687449,0.0553,0.078925,0.9518875220581474,4.584975528495902,22.423520591351142,Hold
Hybrid(Average)_23-29_1171_Go570_529.0.csv,6.7285,-0.0017,0.1402156,0.5748874350336766,0.032549999999999996,0.052899999999999996,0.5914604651876574,7.9170895351661645,68.93324954985177,Go
Hybrid(Average)_23-29_1172_Go571_530.0.csv,7.0988,-0.0058,0.1646602,0.6475755295117183,0.025849999999999998,0.042175000000000004,0.6678680212586915,6.32623931041265,45.27223372762415,Go
Hybrid(Average)_23-29_1173_Hold560_530.0.csv,6.8238,-0.0011,0.4697755,1.2104759317934417,0.0506,0.10899999999999999,1.2978735492604816,3.5014841201854527,12.267139141046243,Hold
Hybrid(Average)_23-29_1174_Hold561_530.0.csv,7.0851,-0.0148,0.47444680000000006,1.2337481190871624,0.048,0.11259999999999998,1.3212539698937522,3.4336108514633863,11.610363283326421,Hold
Hybrid(Average)_23-29_1175_Go572_531.0.csv,6.4726,-0.0065,0.203857,0.7083834768268111,0.0295,0.0567,0.7367923856419798,5.710751476295747,35.80679597168095,Go
Hybrid(Average)_23-29_1176_Go573_532.0.csv,6.7323,-0.0039,0.15369959999999996,0.6372506713672399,0.0244,0.0427,0.655214389936607,7.248958556203731,58.2540725999964,Go
Hybrid(Average)_23-29_1178_Hold562_529.0.csv,7.296,-0.003,0.3479559,1.0253824128186069,0.0442,0.070575,1.0823266566845706,4.154506171026733,17.986666394180073,Hold
Hybrid(Average)_23-29_1179_Go574_530.0.csv,5.7358,-0.0094,0.0931696,0.40230057634754834,0.0276,0.045975,0.41275232566273934,9.94496059026107,107.57174545751052,Go
Hybrid(Average)_23-29_1180_Go575_531.0.csv,7.1051,-0.0068,0.1076978,0.5711958141769714,0.0181,0.0173,0.580979525973162,8.855630273381617,87.04567242005768,Go
Hybrid(Average)_23-29_1181_Go576_532.0.csv,6.804,-0.0062,0.10548099999999999,0.5473695022843628,0.0184,0.0204,0.5571714278568132,8.616635353323753,83.14427546864452,Go
Hybrid(Average)_23-29_1182_Go577_533.0.csv,7.3722,-0.0036,0.1366634,0.6250379030592471,0.021400000000000002,0.028775000000000002,0.6394987042832847,7.2730201343495615,58.92662101646553,Go
